20101101,20130701,20130901,20130101,20130301,20130501,20140501,20140301,20140101,20100801,20100601,20121101,20100401,20140901,20100201,20140701,20110901,20121001,20110501,20131101,20110701,20110101,20110301,20111001,20120901,20141101,20120301,20120101,20120701,20120501,20101201,20130801,20101001,20130201,20111201,20130401,20130601,20140401,20140201,20100901,20100701,20121201,20140801,20100501,20140601,20100301,20150101,20100101,20110601,20131001,20110801,20131201,20110201,20110401,20120801,20111101,20141201,20141001,20120201,20120601,20120401,system:index,SOCstock100,rcasiteid
-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,1.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,1.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,1.0,1.0,1.0,-999.0,-999.0,-999.0,1.0,1.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,1.0,0000000000000000001b,3.26743189649091,A0306R96
1.0,1.0,1.0,-999.0,1.0,1.0,1.0,1.0,1.0,-999.0,-999.0,1.0,2.0,1.0,11.0,-999.0,-999.0,-999.0,1.0,1.0,-999.0,-999.0,3.0,1.0,-999.0,1.0,1.0,1.0,-999.0,-999.0,2.0,1.0,2.0,2.0,-999.0,1.0,-999.0,1.0,1.0,-999.0,-999.0,1.0,1.0,1.0,-999.0,1.0,-999.0,9.0,2.0,1.0,-999.0,-999.0,3.0,1.0,-999.0,-999.0,2.0,-999.0,1.0,-999.0,1.0,0000000000000000001c,21.0643131554456,A0306R99
1.0,2.0,3.0,-999.0,3.0,1.0,1.0,1.0,-999.0,2.0,1.0,1.0,1.0,3.0,-999.0,1.0,2.0,1.0,1.0,1.0,3.0,-999.0,2.0,1.0,1.0,-999.0,1.0,-999.0,2.0,-999.0,2.0,2.0,3.0,-999.0,-999.0,1.0,-999.0,1.0,2.0,-999.0,2.0,-999.0,4.0,1.0,-999.0,5.0,1.0,-999.0,-999.0,1.0,1.0,-999.0,2.0,1.0,3.0,1.0,1.0,-999.0,1.0,-999.0,-999.0,0000000000000000001d,8.95835151367399,A0801F97
-999.0,2.0,1.0,1.0,1.0,-999.0,-999.0,1.0,-999.0,1.0,-999.0,-999.0,-999.0,2.0,1.0,-999.0,2.0,-999.0,-999.0,3.0,2.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,2.0,-999.0,1.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,2.0,-999.0,-999.0,1.0,2.0,3.0,-999.0,-999.0,-999.0,1.0,1.0,-999.0,2.0,1.0,2.0,-999.0,-999.0,-999.0,-999.0,0000000000000000001e,14.6636248707313,A0801R97
-999.0,4.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,-999.0,-999.0,5.0,1.0,2.0,1.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,1.0,3.0,1.0,-999.0,2.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,2.0,3.0,-999.0,3.0,-999.0,-999.0,-999.0,1.0,1.0,-999.0,-999.0,2.0,1.0,-999.0,-999.0,1.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,0000000000000000001f,47.2918484666384,A0806R89
-999.0,2.0,3.0,-999.0,-999.0,48.0,4.0,-999.0,-999.0,5.0,8.0,1.0,3.0,4.0,-999.0,4.0,1.0,2.0,6.0,-999.0,5.0,-999.0,-999.0,1.0,1.0,-999.0,5.0,-999.0,3.0,6.0,-999.0,2.0,2.0,-999.0,-999.0,41.0,5.0,44.0,-999.0,62.0,7.0,-999.0,6.0,3.0,7.0,48.0,-999.0,-999.0,6.0,6.0,4.0,-999.0,-999.0,126.0,2.0,-999.0,-999.0,1.0,-999.0,3.0,5.0,00000000000000000020,354.801876256166,A1011X98
5.0,4.0,3.0,-999.0,62.0,5.0,6.0,24.0,-999.0,3.0,21.0,1.0,4.0,5.0,-999.0,4.0,7.0,6.0,51.0,31.0,5.0,-999.0,180.0,4.0,6.0,25.0,74.0,7.0,4.0,4.0,-999.0,4.0,1.0,-999.0,75.0,251.0,7.0,238.0,-999.0,3.0,6.0,47.0,6.0,7.0,16.0,145.0,-999.0,-999.0,5.0,9.0,4.0,-999.0,-999.0,109.0,5.0,83.0,17.0,4.0,39.0,1.0,3.0,00000000000000000021,145.182283924746,A1107P95
1.0,7.0,3.0,13.0,3.0,5.0,4.0,17.0,27.0,7.0,6.0,6.0,1.0,87.0,59.0,15.0,98.0,18.0,3.0,4.0,8.0,3.0,5.0,4.0,13.0,4.0,5.0,3.0,7.0,8.0,3.0,41.0,3.0,82.0,2.0,6.0,71.0,21.0,25.0,38.0,7.0,60.0,82.0,6.0,5.0,26.0,37.0,67.0,3.0,4.0,26.0,22.0,40.0,3.0,11.0,4.0,44.0,2.0,3.0,4.0,4.0,00000000000000000022,3476.04564659964,A1405F98
1.0,7.0,3.0,24.0,3.0,5.0,4.0,23.0,30.0,6.0,5.0,6.0,1.0,90.0,56.0,14.0,100.0,18.0,3.0,4.0,8.0,16.0,5.0,4.0,31.0,4.0,5.0,3.0,6.0,7.0,3.0,36.0,3.0,72.0,2.0,6.0,80.0,33.0,23.0,56.0,7.0,57.0,74.0,6.0,5.0,25.0,43.0,70.0,3.0,4.0,31.0,41.0,34.0,3.0,10.0,5.0,56.0,2.0,3.0,4.0,4.0,00000000000000000023,957.265556418321,A1406W90
1.0,7.0,3.0,21.0,3.0,5.0,4.0,16.0,33.0,7.0,5.0,3.0,1.0,82.0,65.0,12.0,115.0,5.0,3.0,4.0,8.0,32.0,5.0,4.0,7.0,4.0,5.0,12.0,7.0,8.0,5.0,20.0,4.0,80.0,3.0,6.0,45.0,27.0,28.0,47.0,7.0,60.0,60.0,6.0,4.0,33.0,46.0,84.0,3.0,5.0,17.0,53.0,38.0,3.0,9.0,15.0,43.0,2.0,8.0,4.0,4.0,00000000000000000024,206.718227721797,A1408F93
