system:index,20150101,20150201,20150301,20150401,20150501,20150601,20150701,20150801,20150901,20151001,20151101,20151201,COUNTRY,CaCO3,Clay,Coarse,EC,FID_LUCAS_,FID_gadm40,ID_0,K,LC,LC0_Desc,LC1_Desc,LU,LU1_Desc,N,NUTS_0,NUTS_1,NUTS_2,NUTS_3,OC,P,Point_ID,Sand,Silt,pH_CaCl2,pH_H20,.geo
0000000000000000059c,175.0,50.0,429.0,567.0,662.0,520.0,827.0,470.0,376.0,259.0,195.0,246.0,Germany,2,0,0,11.95,12599,0,DEU,119.2,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE4,DE40,DE405,11.6,29.8,45883320,0,0,6.8,7.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb,127.0,32.0,407.0,559.0,673.0,511.0,791.0,496.0,373.0,258.0,180.0,231.0,Germany,4,0,0,12.1,12045,0,DEU,65.9,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),0.8,DE,DE4,DE40,DE40A,6.0,86.8,45423338,0,0,7.0,7.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,164.0,77.0,452.0,621.0,537.0,602.0,377.0,645.0,570.0,258.0,220.0,194.0,Germany,26,0,0,29.9,9360,0,DEU,631.0,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE7,DE72,DE722,23.6,68.1,42123052,0,0,7.2,7.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,142.0,30.0,450.0,591.0,592.0,599.0,542.0,768.0,521.0,253.0,221.0,211.0,Germany,0,0,0,7.88,9716,0,DEU,1137.0,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),0.7,DE,DE7,DE73,DE735,7.0,41.9,42683096,0,0,4.5,4.63,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7,185.0,57.0,451.0,579.0,645.0,472.0,897.0,576.0,470.0,244.0,176.0,254.0,Germany,0,0,0,6.49,11062,0,DEU,39.2,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE8,DE80,DE80O,19.8,72.3,44523360,0,0,4.6,4.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9,176.0,86.0,455.0,576.0,644.0,435.0,887.0,639.0,478.0,240.0,181.0,253.0,Germany,0,0,0,15.17,10719,0,DEU,51.7,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE8,DE80,DE80O,8.4,66.7,44163360,0,0,5.5,5.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000541,209.0,134.0,469.0,581.0,665.0,448.0,899.0,1022.0,589.0,269.0,229.0,308.0,Germany,1,0,0,32.3,9635,0,DEU,55.3,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.2,DE,DE9,DE92,DE927,12.0,118.4,42563286,0,0,4.5,4.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000543,204.0,113.0,476.0,611.0,547.0,411.0,838.0,838.0,546.0,266.0,215.0,285.0,Germany,1,0,0,19.06,10018,0,DEU,388.5,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE9,DE93,DE931,17.8,125.3,43143286,0,0,4.7,4.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d,181.0,75.0,445.0,588.0,525.0,447.0,916.0,892.0,561.0,246.0,197.0,260.0,Germany,11,0,0,14.58,10247,0,DEU,78.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DE9,DE93,DE93A,9.2,83.6,43483308,0,0,7.1,7.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,184.0,109.0,446.0,562.0,691.0,440.0,982.0,926.0,579.0,245.0,204.0,282.0,Germany,0,0,0,15.56,9686,0,DEU,248.4,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),4.5,DE,DE9,DE93,DE93B,77.4,82.5,42623332,0,0,5.3,5.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c8,186.0,106.0,452.0,568.0,701.0,444.0,1008.0,921.0,568.0,248.0,184.0,271.0,Germany,0,0,0,10.86,9752,0,DEU,129.6,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DE9,DE93,DE937,10.9,53.6,42723338,0,0,4.9,5.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,178.0,108.0,444.0,562.0,683.0,416.0,911.0,711.0,545.0,245.0,186.0,262.0,Germany,0,0,0,7.32,10321,0,DEU,118.9,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE9,DE93,DE935,17.0,50.6,43583360,0,0,5.5,5.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,218.0,185.0,461.0,600.0,562.0,544.0,740.0,1042.0,575.0,281.0,249.0,285.0,Germany,0,0,0,14.04,8810,0,DEU,180.3,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DEA,DEA3,DEA36,12.6,84.1,41103180,0,0,5.4,5.91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491,203.0,158.0,451.0,568.0,551.0,410.0,912.0,1026.0,573.0,256.0,245.0,272.0,Germany,0,0,0,3.94,9049,0,DEU,88.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEA,DEA3,DEA37,17.9,113.5,41543238,0,0,5.3,5.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,214.0,148.0,477.0,622.0,696.0,586.0,852.0,1088.0,606.0,271.0,254.0,268.0,Germany,1,7,4,14.6,9450,0,DEU,71.3,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEA,DEA4,DEA47,15.4,51.3,42263184,73,19,6.3,6.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,3.0,-999,321.0,690.0,738.0,947.0,1159.0,968.0,432.0,311.0,184.0,199.0,Germany,2,0,0,15.47,12271,0,DEU,292.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),3.4,DE,DED,DED4,DED42,32.7,32.2,45603068,0,0,6.5,6.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e,172.0,54.0,474.0,611.0,469.0,459.0,916.0,703.0,395.0,289.0,253.0,253.0,Germany,0,0,0,5.8,11687,0,DEU,115.5,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DED,DED5,DED53,12.6,25.1,45103156,0,0,6.1,6.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,169.0,56.0,451.0,519.0,366.0,390.0,871.0,738.0,366.0,281.0,244.0,255.0,Germany,4,0,0,23.1,10885,0,DEU,534.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DEE,DEE0,DEE0B,21.0,42.5,44343140,0,0,7.2,7.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,168.0,84.0,421.0,484.0,286.0,374.0,732.0,643.0,329.0,265.0,248.0,236.0,Germany,6,0,0,18.42,10749,0,DEU,290.3,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEE,DEE0,DEE0A,13.1,24.3,44203146,0,0,7.2,7.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,198.0,96.0,426.0,497.0,280.0,380.0,786.0,668.0,372.0,270.0,240.0,232.0,Germany,0,0,0,14.67,11089,0,DEU,161.0,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEE,DEE0,DEE05,8.8,63.1,44563210,0,0,6.3,6.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000431,163.0,66.0,450.0,553.0,369.0,425.0,837.0,682.0,401.0,271.0,245.0,242.0,Germany,0,0,0,15.9,11245,0,DEU,85.5,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DEE,DEE0,DEE05,8.4,56.3,44703212,0,0,4.8,5.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000457,211.0,103.0,423.0,460.0,281.0,377.0,762.0,681.0,381.0,276.0,238.0,230.0,Germany,3,0,0,11.29,11020,0,DEU,133.2,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEE,DEE0,DEE06,9.2,70.7,44483222,0,0,6.3,6.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469,180.0,66.0,451.0,566.0,388.0,437.0,835.0,689.0,397.0,277.0,245.0,241.0,Germany,0,0,0,15.09,11223,0,DEU,98.9,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DEE,DEE0,DEE06,8.5,63.2,44683226,0,0,4.7,5.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a,233.0,125.0,424.0,490.0,308.0,399.0,802.0,682.0,398.0,290.0,239.0,235.0,Germany,1,0,0,7.62,11133,0,DEU,67.1,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DEE,DEE0,DEE06,8.6,46.6,44603242,0,0,6.4,6.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053d,240.0,156.0,452.0,558.0,357.0,401.0,793.0,660.0,449.0,277.0,220.0,235.0,Germany,1,0,0,11.83,10994,0,DEU,203.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DEE,DEE0,DEE0D,20.0,62.3,44463286,0,0,5.7,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540,194.0,117.0,449.0,568.0,424.0,399.0,812.0,680.0,403.0,250.0,215.0,258.0,Germany,0,0,0,6.01,10596,0,DEU,108.3,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),0.9,DE,DEE,DEE0,DEE04,8.3,40.8,44003286,0,0,5.3,5.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f,188.0,108.0,452.0,571.0,469.0,403.0,827.0,723.0,423.0,246.0,207.0,269.0,Germany,0,9,5,7.24,10497,0,DEU,140.1,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DEE,DEE0,DEE04,12.0,36.1,43843296,64,27,6.2,6.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000671,166.0,97.0,411.0,526.0,733.0,575.0,1135.0,841.0,562.0,250.0,165.0,246.0,Germany,1,0,0,8.75,9912,0,DEU,38.4,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DEF,DEF0,DEF0B,28.1,66.5,42983458,0,0,5.6,6.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,170.0,71.0,478.0,616.0,537.0,559.0,685.0,700.0,318.0,273.0,239.0,234.0,Germany,28,0,0,41.4,10917,0,DEU,246.8,B14,Cropland,Rye,U111,Agriculture (excluding fallow land and kitchen gardens),2.5,DE,DEG,DEG0,DEG0J,21.7,49.8,44383098,0,0,7.2,7.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,7.0,1.0,484.0,765.0,935.0,1019.0,347.0,571.0,369.0,294.0,167.0,86.0,Germany,32,0,0,26.4,9412,0,DEU,362.2,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),4.0,DE,DE1,DE13,DE135,36.3,35.3,42222792,0,0,7.3,7.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,2.0,-999,480.0,739.0,986.0,1056.0,472.0,703.0,447.0,288.0,168.0,110.0,Germany,7,0,0,37.1,9951,0,DEU,465.0,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),3.0,DE,DE1,DE14,DE145,26.3,74.6,43042816,0,0,7.0,7.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167,20.0,5.0,518.0,670.0,779.0,695.0,279.0,436.0,302.0,300.0,213.0,156.0,Germany,1,0,0,26.2,10241,0,DEU,295.1,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE2,DE25,DE256,13.8,35.7,43482918,0,0,7.0,7.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,42.0,3.0,459.0,623.0,577.0,623.0,526.0,509.0,404.0,262.0,187.0,157.0,Germany,19,0,0,25.8,10160,0,DEU,466.0,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),4.3,DE,DE2,DE26,DE266,37.5,53.6,43343040,0,0,7.3,7.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600,181.0,97.0,466.0,576.0,656.0,443.0,870.0,608.0,489.0,245.0,168.0,249.0,Germany,0,0,0,24.7,10853,0,DEU,165.4,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),2.4,DE,DE8,DE80,DE80O,25.5,53.8,44303366,0,0,5.6,5.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c,175.0,107.0,451.0,586.0,484.0,403.0,842.0,701.0,427.0,242.0,183.0,259.0,Germany,0,0,0,4.1,10498,0,DEU,83.9,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DE9,DE93,DE934,8.9,51.8,43843308,0,0,5.7,6.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,245.0,210.0,494.0,611.0,530.0,518.0,614.0,1104.0,629.0,306.0,276.0,314.0,Germany,1,0,0,20.1,8712,0,DEU,60.6,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEA,DEA1,DEA1F,15.4,83.3,40843158,0,0,6.4,6.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,231.0,155.0,453.0,575.0,584.0,511.0,861.0,1079.0,585.0,264.0,253.0,265.0,Germany,2,0,0,25.4,9291,0,DEU,584.4,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DEA,DEA3,DEA38,13.6,105.9,42003184,0,0,6.7,7.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,222.0,160.0,458.0,579.0,583.0,476.0,862.0,1053.0,569.0,261.0,254.0,276.0,Germany,0,0,0,9.24,9211,0,DEU,118.1,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.0,DE,DEA,DEA3,DEA38,12.9,90.3,41883208,0,0,4.4,5.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,137.0,36.0,494.0,698.0,709.0,640.0,300.0,777.0,663.0,294.0,233.0,199.0,Germany,0,0,0,6.61,8822,0,DEU,199.0,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),2.6,DE,DEB,DEB2,DEB22,17.4,62.1,41122980,0,0,5.3,5.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,150.0,41.0,508.0,713.0,757.0,664.0,290.0,615.0,646.0,285.0,223.0,172.0,Germany,0,0,0,8.32,8914,0,DEU,133.4,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DEB,DEB3,DEB3G,12.3,29.3,41302926,0,0,5.5,5.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6,246.0,142.0,436.0,519.0,335.0,410.0,801.0,664.0,410.0,282.0,235.0,228.0,Germany,1,0,0,24.9,11134,0,DEU,82.8,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DEE,DEE0,DEE06,19.0,33.2,44603256,0,0,6.6,7.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ec,248.0,129.0,433.0,548.0,381.0,432.0,813.0,643.0,414.0,279.0,228.0,234.0,Germany,0,0,0,4.98,11175,0,DEU,39.5,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),1.1,DE,DEE,DEE0,DEE06,25.3,48.5,44643268,0,0,3.8,4.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,89.0,12.0,483.0,605.0,521.0,537.0,831.0,759.0,417.0,255.0,226.0,260.0,Germany,3,35,30,19.68,10399,0,DEU,574.5,B15,Cropland,Oats,U111,Agriculture (excluding fallow land and kitchen gardens),2.4,DE,DEG,DEG0,DEG0A,22.5,42.8,43683136,11,54,6.6,6.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,17.0,3.0,517.0,708.0,911.0,886.0,313.0,562.0,348.0,301.0,193.0,133.0,Germany,1,0,0,29.5,10079,0,DEU,287.7,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),4.7,DE,DE1,DE11,DE11D,40.2,92.6,43222856,0,0,6.3,6.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,134.0,55.0,481.0,690.0,845.0,757.0,277.0,559.0,349.0,281.0,211.0,142.0,Germany,6,0,0,34.1,9746,0,DEU,427.9,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE1,DE11,DE116,14.4,75.4,42722860,0,0,7.2,7.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,121.0,47.0,517.0,721.0,888.0,840.0,314.0,580.0,399.0,278.0,221.0,145.0,Germany,0,0,0,35.5,9789,0,DEU,229.6,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE1,DE11,DE116,11.3,40.9,42782872,0,0,5.4,5.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,11.0,2.0,506.0,683.0,841.0,779.0,273.0,493.0,302.0,282.0,203.0,136.0,Germany,1,0,0,10.71,10143,0,DEU,207.4,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.5,DE,DE1,DE11,DE11D,12.3,100.8,43322872,0,0,6.2,6.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,161.0,65.0,494.0,692.0,795.0,731.0,279.0,505.0,497.0,263.0,220.0,155.0,Germany,72,0,0,20.3,9531,0,DEU,286.8,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.3,DE,DE1,DE11,DE118,11.6,81.8,42402894,0,0,7.6,7.87,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,42.0,3.0,509.0,675.0,739.0,737.0,271.0,474.0,345.0,300.0,221.0,157.0,Germany,0,0,0,29.4,10027,0,DEU,167.3,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),3.1,DE,DE1,DE11,DE11A,25.9,49.4,43162914,0,0,6.2,6.15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,92.0,25.0,519.0,665.0,630.0,683.0,288.0,448.0,365.0,283.0,217.0,171.0,Germany,1,0,0,37.0,9895,0,DEU,269.0,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE1,DE11,DE11B,14.1,70.6,42962938,0,0,6.6,6.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,189.0,125.0,490.0,747.0,832.0,796.0,266.0,525.0,564.0,288.0,221.0,141.0,Germany,26,0,0,29.3,9192,0,DEU,193.7,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.0,DE,DE1,DE12,DE124,17.0,20.5,41862864,0,0,7.3,7.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,151.0,53.0,482.0,696.0,805.0,736.0,260.0,517.0,439.0,276.0,220.0,153.0,Germany,37,0,0,41.1,9530,0,DEU,398.0,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.6,DE,DE1,DE12,DE12B,32.5,42.7,42402876,0,0,7.3,7.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,180.0,78.0,498.0,702.0,779.0,739.0,281.0,514.0,532.0,267.0,223.0,161.0,Germany,129,0,0,45.5,9459,0,DEU,315.1,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.4,DE,DE1,DE12,DE123,21.2,51.2,42282892,0,0,7.6,7.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,99.0,55.0,541.0,833.0,1041.0,1183.0,467.0,670.0,594.0,300.0,143.0,62.0,Germany,2,0,0,21.1,9058,0,DEU,259.4,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE1,DE13,DE139,15.2,68.9,41582722,0,0,6.5,6.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,37.0,24.0,533.0,797.0,1007.0,1117.0,425.0,584.0,420.0,273.0,154.0,84.0,Germany,158,0,0,21.1,9528,0,DEU,244.8,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DE1,DE13,DE138,20.0,76.7,42402742,0,0,7.3,7.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,183.0,127.0,506.0,799.0,958.0,744.0,298.0,518.0,450.0,305.0,178.0,93.0,Germany,2,0,0,27.3,8980,0,DEU,310.3,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE1,DE13,DE132,12.6,66.1,41422748,0,0,7.0,7.38,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,3.0,1.0,470.0,783.0,967.0,1105.0,470.0,601.0,416.0,306.0,153.0,85.0,Germany,118,0,0,34.8,9393,0,DEU,537.2,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.8,DE,DE1,DE13,DE136,20.7,81.1,42182748,0,0,7.3,7.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,188.0,123.0,499.0,821.0,1017.0,834.0,340.0,543.0,480.0,300.0,187.0,104.0,Germany,45,0,0,31.9,9034,0,DEU,189.2,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.6,DE,DE1,DE13,DE132,20.8,36.7,41522764,0,0,7.2,7.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,5.0,2.0,500.0,796.0,999.0,1178.0,625.0,757.0,530.0,295.0,174.0,103.0,Germany,0,0,0,21.5,9810,0,DEU,120.7,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.8,DE,DE1,DE14,DE148,13.4,43.3,42822748,0,0,4.8,5.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,5.0,1.0,488.0,793.0,986.0,1228.0,804.0,913.0,585.0,295.0,166.0,87.0,Germany,0,0,0,19.12,10078,0,DEU,410.9,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE1,DE14,DE148,17.9,91.5,43222748,0,0,5.1,5.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,3.0,1.0,488.0,763.0,999.0,1126.0,529.0,694.0,462.0,284.0,149.0,96.0,Germany,0,0,0,16.85,9765,0,DEU,159.0,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.6,DE,DE1,DE14,DE149,13.9,46.6,42762760,0,0,5.9,6.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,5.0,1.0,492.0,749.0,999.0,1129.0,527.0,699.0,503.0,284.0,162.0,89.0,Germany,0,0,0,20.8,9918,0,DEU,160.5,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.4,DE,DE1,DE14,DE146,9.9,107.4,43002766,0,0,5.0,5.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,6.0,2.0,499.0,760.0,1002.0,1193.0,645.0,848.0,581.0,282.0,167.0,97.0,Germany,36,0,0,41.9,10121,0,DEU,413.9,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.3,DE,DE1,DE14,DE146,20.4,96.1,43302768,0,0,7.2,7.46,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,6.0,1.0,505.0,703.0,971.0,924.0,337.0,608.0,406.0,274.0,165.0,93.0,Germany,1,0,0,26.4,10046,0,DEU,506.8,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.9,DE,DE1,DE14,DE145,24.4,111.9,43182798,0,0,6.2,6.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,7.0,8.0,497.0,847.0,979.0,1199.0,1036.0,1077.0,559.0,309.0,203.0,65.0,Germany,37,0,0,84.4,11242,0,DEU,150.2,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),7.7,DE,DE2,DE21,DE21K,73.8,110.7,44702744,0,0,7.2,7.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,5.0,4.0,480.0,813.0,977.0,1209.0,952.0,1052.0,558.0,317.0,222.0,111.0,Germany,6,0,0,53.1,10880,0,DEU,160.4,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),4.5,DE,DE2,DE21,DE216,40.1,33.5,44342752,0,0,7.0,7.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,10.0,4.0,515.0,782.0,986.0,1214.0,776.0,822.0,574.0,309.0,226.0,140.0,Germany,0,0,0,13.26,10743,0,DEU,238.9,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.7,DE,DE2,DE21,DE21L,13.7,76.3,44202778,0,0,6.1,6.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,4.0,2.0,503.0,766.0,981.0,1177.0,651.0,767.0,564.0,295.0,198.0,120.0,Germany,3,0,0,28.9,10577,0,DEU,61.5,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),3.0,DE,DE2,DE21,DE21E,25.7,35.9,43982780,0,0,6.9,7.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,4.0,7.0,470.0,773.0,971.0,1176.0,732.0,680.0,526.0,283.0,203.0,79.0,Germany,1,0,0,17.05,11685,0,DEU,162.4,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DE2,DE21,DE21G,15.7,76.1,45102786,0,0,6.8,6.93,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,3.0,6.0,463.0,741.0,953.0,1168.0,671.0,631.0,514.0,276.0,194.0,77.0,Germany,3,0,0,14.67,11646,0,DEU,423.4,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),2.2,DE,DE2,DE21,DE21G,18.8,56.0,45062798,0,0,6.9,7.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,3.0,7.0,468.0,738.0,964.0,1164.0,667.0,594.0,536.0,284.0,212.0,86.0,Germany,0,0,0,14.98,11726,0,DEU,264.2,B16,Cropland,Maize,U111,Agriculture (excluding fallow land and kitchen gardens),1.9,DE,DE2,DE21,DE214,15.1,52.2,45142806,0,0,6.0,6.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
