point_id,y_real,y_pred
26601784,0.5517241358757019,0.2331630140542984
26601978,0.2896551787853241,0.26285481452941895
26761768,0.44712644815444946,0.3027743697166443
26802028,0.05402299016714096,0.36309459805488586
26921850,0.1390804648399353,0.3727531135082245
26921874,0.2344827651977539,0.3108412027359009
26942016,0.17586207389831543,0.42880693078041077
27041840,0.05402299016714096,0.2518847584724426
27041876,0.08160919696092606,0.3093259334564209
27061758,0.04482758790254593,0.22331902384757996
27101814,0.1471264362335205,0.18976011872291565
27121756,0.22873562574386597,0.23135262727737427
27182008,0.2103448212146759,0.24499285221099854
27202042,0.1149425283074379,0.29363083839416504
27241758,0.17701148986816406,0.2261832356452942
27242050,0.20459769666194916,0.1913449466228485
27301980,0.06551723927259445,0.25574907660484314
27341920,0.16781608760356903,0.2355225682258606
27381916,0.3252873420715332,0.19896620512008667
27402128,0.037931036204099655,0.5167144536972046
27421740,0.2068965584039688,0.19213221967220306
27421780,0.060919541865587234,0.21153759956359863
27422006,0.039080459624528885,0.1595582365989685
27481894,0.23218390345573425,0.21292343735694885
27541756,0.17931035161018372,0.24261260032653809
27541792,0.08045977354049683,0.1997768133878708
27541810,0.22068965435028076,0.22717967629432678
27541828,0.07356321811676025,0.3057865500450134
27561952,0.09310344606637955,0.24553483724594116
27561980,0.07471264153718948,0.2218354046344757
27561988,0.43793103098869324,0.2199261337518692
27601942,0.20344828069210052,0.1606042981147766
27641832,0.08045977354049683,0.14210769534111023
27642156,0.7402299046516418,0.22385752201080322
27681762,0.09655172377824783,0.2188626080751419
27681946,0.05287356302142143,0.1853901445865631
27701848,0.11149425059556961,0.2423880398273468
27721828,0.11609195172786713,0.20186403393745422
27722026,0.3137930929660797,0.41282644867897034
27722080,0.17356321215629578,0.2557486295700073
27741908,0.0712643712759018,0.18612255156040192
27742358,0.12068965286016464,0.3177604675292969
27742394,0.842528760433197,0.3007744550704956
27781812,0.11609195172786713,0.27347493171691895
27781996,0.12183908373117447,0.6301288604736328
27802116,0.35057470202445984,0.6376283168792725
27821832,0.07471264153718948,0.21610471606254578
27821838,0.14942528307437897,0.1862180531024933
27842416,0.8068965673446655,0.6295520067214966
27881902,0.12183908373117447,0.2044602483510971
27882384,1.0,0.5825265645980835
27922352,0.2666666805744171,0.29424232244491577
27962406,0.6379310488700867,0.3399972915649414
27981936,0.1068965494632721,0.2130420207977295
28022250,0.5011494159698486,0.5072845220565796
28062298,0.016091953963041306,0.21617165207862854
28102100,1.0,0.34908801317214966
28102114,0.1666666716337204,0.4347987473011017
28102276,0.45747125148773193,0.3126607835292816
28121858,0.0954023003578186,0.20420533418655396
28201930,0.14367815852165222,0.22657546401023865
28201948,0.24827586114406586,0.17192211747169495
28202116,0.15172414481639862,0.33072352409362793
28202170,0.4356321692466736,0.49119338393211365
28202386,0.7206896543502808,0.5486284494400024
28221888,0.19770115613937378,0.19628487527370453
28222270,1.0,0.5826786756515503
28222342,1.0,0.4416576027870178
28222360,0.13678160309791565,0.5502275228500366
28242028,0.1229885071516037,0.23579169809818268
28242186,0.5965517163276672,0.33962520956993103
28262354,0.8287356495857239,0.4200681746006012
28282042,0.21609196066856384,0.20432209968566895
28282190,0.2689655125141144,0.5591480731964111
28302038,0.15172414481639862,0.3059938848018646
28302110,0.3264367878437042,0.44020363688468933
28302282,0.45862069725990295,0.3487022817134857
28321802,0.15287356078624725,0.31428104639053345
28322176,0.11954022943973541,0.29281559586524963
