point_id,y_real,y_pred
26601784,0.5517241358757019,0.23441889882087708
26601978,0.2896551787853241,0.17700791358947754
26761768,0.44712644815444946,0.301283061504364
26802028,0.05402299016714096,0.4081321656703949
26921850,0.1390804648399353,0.44692397117614746
26921874,0.2344827651977539,0.2586679458618164
26942016,0.17586207389831543,0.6155292987823486
27041840,0.05402299016714096,0.2574458420276642
27041876,0.08160919696092606,0.2777726948261261
27061758,0.04482758790254593,0.16959428787231445
27101814,0.1471264362335205,0.20483404397964478
27121756,0.22873562574386597,0.2179892659187317
27182008,0.2103448212146759,0.20736634731292725
27202042,0.1149425283074379,0.23692041635513306
27241758,0.17701148986816406,0.23790696263313293
27242050,0.20459769666194916,0.18669942021369934
27301980,0.06551723927259445,0.34612125158309937
27341920,0.16781608760356903,0.23617738485336304
27381916,0.3252873420715332,0.19670060276985168
27402128,0.037931036204099655,0.46330034732818604
27421740,0.2068965584039688,0.23260089755058289
27421780,0.060919541865587234,0.2515411078929901
27422006,0.039080459624528885,0.18275335431098938
27481894,0.23218390345573425,0.17024070024490356
27541756,0.17931035161018372,0.20640578866004944
27541792,0.08045977354049683,0.19233150780200958
27541810,0.22068965435028076,0.22055649757385254
27541828,0.07356321811676025,0.2052762508392334
27561952,0.09310344606637955,0.2554832398891449
27561980,0.07471264153718948,0.1929088830947876
27561988,0.43793103098869324,0.32575076818466187
27601942,0.20344828069210052,0.15155933797359467
27641832,0.08045977354049683,0.16960477828979492
27642156,0.7402299046516418,0.28349754214286804
27681762,0.09655172377824783,0.3150109648704529
27681946,0.05287356302142143,0.21832525730133057
27701848,0.11149425059556961,0.27430060505867004
27721828,0.11609195172786713,0.22039178013801575
27722026,0.3137930929660797,0.3939064145088196
27722080,0.17356321215629578,0.35072025656700134
27741908,0.0712643712759018,0.19500327110290527
27742358,0.12068965286016464,0.32271283864974976
27742394,0.842528760433197,0.35634320974349976
27781812,0.11609195172786713,0.26514577865600586
27781996,0.12183908373117447,0.4048946499824524
27802116,0.35057470202445984,0.37324583530426025
27821832,0.07471264153718948,0.1899145245552063
27821838,0.14942528307437897,0.22220617532730103
27842416,0.8068965673446655,0.5742658972740173
27881902,0.12183908373117447,0.16638851165771484
27882384,1.0,0.6952047348022461
27922352,0.2666666805744171,0.27860119938850403
27962406,0.6379310488700867,0.43501758575439453
27981936,0.1068965494632721,0.2717621922492981
28022250,0.5011494159698486,0.41035494208335876
28062298,0.016091953963041306,0.19382503628730774
28102100,1.0,0.4673616290092468
28102114,0.1666666716337204,0.427796334028244
28102276,0.45747125148773193,0.23462912440299988
28121858,0.0954023003578186,0.20020613074302673
28201930,0.14367815852165222,0.18440502882003784
28201948,0.24827586114406586,0.15763089060783386
28202116,0.15172414481639862,0.3053557276725769
28202170,0.4356321692466736,0.5751256346702576
28202386,0.7206896543502808,0.3960387706756592
28221888,0.19770115613937378,0.22248363494873047
28222270,1.0,0.6897145509719849
28222342,1.0,0.5324562191963196
28222360,0.13678160309791565,0.42304080724716187
28242028,0.1229885071516037,0.3662964701652527
28242186,0.5965517163276672,0.3354685306549072
28262354,0.8287356495857239,0.4454593062400818
28282042,0.21609196066856384,0.22916817665100098
28282190,0.2689655125141144,0.4524822235107422
28302038,0.15172414481639862,0.3387743830680847
28302110,0.3264367878437042,0.44126954674720764
28302282,0.45862069725990295,0.3326641917228699
28321802,0.15287356078624725,0.2597166895866394
28322176,0.11954022943973541,0.26426947116851807
28341818,0.12068965286016464,0.2534405589103699
28341822,0.237931028008461,0.2214750051498413
28341858,0.18965516984462738,0.2413386106491089
28362030,0.13678160309791565,0.23539376258850098
28381858,0.08965517580509186,0.32788798213005066
28381990,0.2816092073917389,0.2148415744304657
28382290,0.9816091656684875,0.32383108139038086
28382362,0.1425287425518036,0.4277063012123108
28422060,0.25517240166664124,0.4253471791744232
28442038,0.11724138259887695,0.22350868582725525
28481832,0.23563218116760254,0.3183559477329254
28482290,0.21149425208568573,0.2653070092201233
28482386,1.0,0.7003079056739807
28502140,0.5620689392089844,0.3379915952682495
28502252,0.6149425506591797,0.6909347772598267
28541964,0.16436780989170074,0.17899900674819946
28542076,0.17126436531543732,0.21056118607521057
28542144,0.2137930989265442,0.24346068501472473
28542166,0.06896551698446274,0.2953861653804779
28542300,0.16896551847457886,0.39435890316963196
28562376,0.7114942669868469,0.6623975038528442
28581744,0.11034482717514038,0.11455870419740677
28601988,0.3137930929660797,0.1830272078514099
28602150,0.07816091924905777,0.3775798976421356
28642024,0.12068965286016464,0.178659588098526
28642240,0.16781608760356903,0.23148199915885925
28642250,0.20459769666194916,0.1972237229347229
28661732,0.1344827562570572,0.22713863849639893
28661930,0.27126437425613403,0.23465454578399658
28721946,0.11379310488700867,0.1898602694272995
28722138,0.06781609356403351,0.18890851736068726
28722300,0.2620689570903778,0.40453678369522095
28741666,0.21494252979755402,0.11957262456417084
28741750,0.13793103396892548,0.12905733287334442
28742016,0.19540229439735413,0.1929636299610138
28762036,0.07816091924905777,0.1720137596130371
28762162,0.06666667014360428,0.16221418976783752
28762194,0.11034482717514038,0.2446112334728241
28782240,0.4965517222881317,0.1491224616765976
28782352,0.8942528963088989,0.37582629919052124
28801616,0.1425287425518036,0.13319458067417145
28802056,0.14942528307437897,0.36033764481544495
28822118,0.18850575387477875,0.18349948525428772
28822448,0.5436781644821167,0.7010664343833923
28822460,0.888505756855011,0.7009884119033813
28841702,0.001149425283074379,0.11825253069400787
28861884,0.07701149582862854,0.13764819502830505
28882332,0.7896551489830017,0.4714747965335846
28921674,0.1344827562570572,0.15548238158226013
28921756,0.08505747467279434,0.15880036354064941
28922062,0.1827586144208908,0.21443390846252441
28941730,0.15632183849811554,0.15601834654808044
28941870,0.037931036204099655,0.13990651071071625
28962348,0.9356321692466736,0.6508675813674927
29001674,0.04482758790254593,0.16331684589385986
29002402,0.5310344696044922,0.6192757487297058
29021648,0.09310344606637955,0.11016085743904114
29022110,0.08850574493408203,0.16138604283332825
29041870,0.09080459922552109,0.12776906788349152
29042168,1.0,0.25291746854782104
29042302,0.545976996421814,0.4107007086277008
29042356,0.540229856967926,0.6295732259750366
29042420,0.3609195351600647,0.5901520252227783
29082270,0.9586206674575806,0.4510248303413391
29122076,0.20000000298023224,0.23634934425354004
29122112,0.16091954708099365,0.2047083079814911
29122342,0.959770143032074,0.5829009413719177
29142438,1.0,0.6654651165008545
29161684,0.11954022943973541,0.1358524113893509
29181610,0.2218390852212906,0.3060552775859833
29182322,0.9620689749717712,0.6953768730163574
29182358,0.32413792610168457,0.34084129333496094
29201738,0.06551723927259445,0.1889711618423462
29221700,0.11954022943973541,0.16910675168037415
29222266,0.4678160846233368,0.4573720395565033
29242272,0.8287356495857239,0.43923524022102356
29242340,0.48620688915252686,0.49067825078964233
29261670,0.158620685338974,0.2239045798778534
29262270,0.5735632181167603,0.4357586205005646
29282026,0.23218390345573425,0.24152129888534546
29301780,0.09770114719867706,0.2191753089427948
29302338,0.6206896305084229,0.5163018107414246
29322114,0.17701148986816406,0.15549829602241516
29342128,0.09425287693738937,0.16322061419487
29342422,0.4839080572128296,0.6952862739562988
29361628,0.08160919696092606,0.22366082668304443
29361700,0.13793103396892548,0.13837772607803345
29361794,0.10000000149011612,0.29631248116493225
29361826,0.1551724076271057,0.16982382535934448
29361938,0.44252872467041016,0.3202126622200012
29362376,0.90574711561203,0.6229687333106995
29381732,0.1471264362335205,0.16805729269981384
29382188,0.060919541865587234,0.20764797925949097
29401924,0.06551723927259445,0.1585782766342163
29401956,0.0873563215136528,0.1635790467262268
29402104,0.08160919696092606,0.1693260371685028
29402158,0.11264368146657944,0.2566486895084381
29462056,0.24482758343219757,0.2787821292877197
29462422,0.7494252920150757,0.6871313452720642
29481636,0.5275862216949463,0.5931161046028137
29522188,0.079310342669487,0.2564144432544708
29541898,0.1632183939218521,0.1948208510875702
29542352,1.0,0.6985723972320557
29561652,0.800000011920929,0.5492187142372131
29561738,0.08850574493408203,0.12114875018596649
29562426,0.21264368295669556,0.36727485060691833
29582100,0.09080459922552109,0.15486912429332733
29621878,0.10574712604284286,0.251339316368103
29622234,0.4908045828342438,0.2999511659145355
