OID_,Point_ID,X,Y
775,43342968,10.18063976,49.8244225
776,43343040,10.18310921,50.4717791
777,43343112,10.18566458,51.11902242
778,43343458,10.19929122,54.22847135
779,43362748,10.20029052,47.84542186
780,43362802,10.20221349,48.33131342
781,43362816,10.20271974,48.45726817
782,43362996,10.20952698,50.07613916
783,43363252,10.22026452,52.37725516
784,43363284,10.22170376,52.66482958
785,43363356,10.22502792,53.31184447
786,43382746,10.22691608,47.82737181
787,43382794,10.22884891,48.25928369
788,43383160,10.24508478,51.55035892
789,43383172,10.24566643,51.6582137
790,43383214,10.24772933,52.0356897
791,43383262,10.25013986,52.46706503
792,43383316,10.25292156,52.95233681
793,43402726,10.25272546,47.64732454
794,43402934,10.262349,49.51851879
795,43402960,10.26361788,49.75232304
796,43402970,10.26411003,49.84224295
797,43403140,10.27284299,51.37053247
798,43403168,10.27435101,51.62219834
799,43403342,10.28420408,53.18591242
800,43422722,10.27913303,47.61126024
801,43423190,10.30455543,51.81985619
802,43423280,10.31013078,52.62868622
803,43442766,10.30808612,48.00714978
804,43442780,10.30884983,48.1331219
805,43442838,10.31206581,48.65493189
806,43442896,10.31536798,49.17663005
807,43442964,10.31935377,49.78814853
808,43442986,10.32067058,49.985966
809,43443018,10.3226104,50.27367912
810,43443126,10.32937949,51.24454689
811,43443202,10.33435892,51.92762674
812,43443256,10.33801156,52.4129267
813,43443270,10.33897463,52.53874022
814,43443324,10.3427532,53.02400592
815,43443356,10.34504142,53.3115621
816,43443374,10.346345,53.47331051
817,43443418,10.34958259,53.86869198
818,43443464,10.35304695,54.28204423
819,43462782,10.33582504,48.15103879
820,43463034,10.35172936,50.41744385
821,43463232,10.36562577,52.19715525
822,43463466,10.38391194,54.29992454
823,43482750,10.36064789,47.86301013
824,43482814,10.36476316,48.43886
825,43482918,10.37171147,49.37432026
826,43482930,10.37253482,49.48223676
827,43482994,10.37700463,50.05772552
828,43483092,10.38411591,50.93875333
829,43483120,10.38620963,51.19043977
830,43483260,10.39711739,52.448692
831,43483308,10.40103455,52.88004202
832,43483398,10.40864022,53.6887859
833,43502722,10.38546796,47.61093695
834,43502746,10.38709008,47.82692351
835,43502764,10.38831816,47.98889886
836,43503006,10.40584672,50.16552199
837,43503046,10.40893889,50.52513869
838,43503136,10.41611594,51.33415553
839,43503258,10.42635977,52.430617
840,43503456,10.444377,54.20985982
841,43522846,10.42121549,48.72653854
842,43523206,10.45101548,51.96318865
843,43523256,10.45557832,52.4125348
844,43523382,10.46759617,53.54479458
845,43542748,10.44063548,47.84471989
846,43542780,10.44312994,48.13266395
847,43542906,10.45331157,49.26609741
848,43542960,10.45785905,49.75170484
849,43543036,10.46445703,50.4350238
850,43543086,10.46892918,50.88450441
851,43543126,10.47258486,51.24405372
852,43543284,10.48774289,52.66404063
853,43543450,10.50501625,54.15570904
854,43562740,10.46668456,47.7726175
855,43562776,10.46965288,48.0965619
856,43562920,10.48202315,49.39188902
857,43563016,10.49073929,50.25509955
858,43563124,10.50102992,51.22595722
859,43563142,10.50279754,51.38774539
860,43563370,10.52659941,53.43671788
861,43563394,10.52926735,53.65237741
862,43563412,10.53128999,53.81412125
863,43582826,10.50093311,48.54628729
864,43583104,10.52760205,51.04605985
865,43583108,10.52801192,51.08201455
866,43583140,10.53131949,51.36964198
867,43583252,10.54331132,52.37621831
868,43583270,10.54530119,52.5379757
869,43583284,10.54686127,52.66378496
870,43583302,10.54888324,52.82553738
871,43583306,10.54933505,52.86148203
872,43583324,10.55137952,53.02323163
873,43583330,10.55206514,53.07714771
874,43583342,10.55344266,53.18497929
875,43583360,10.55552474,53.34672534
876,43583446,10.56574177,54.11950008
877,43602758,10.52166554,47.93435485
878,43602944,10.53949719,49.60746401
879,43602992,10.54435283,50.0390659
880,43603028,10.5480671,50.36272967
881,43603460,10.59812002,54.24515552
882,43622788,10.55133397,48.20415914
883,43622798,10.55231517,48.29413002
884,43622802,10.5527089,48.33011737
885,43622806,10.55310334,48.36610415
886,43622816,10.55409257,48.45606867
887,43622824,10.5548872,48.52803778
888,43622838,10.55628477,48.6539785
889,43622874,10.55991982,48.97779644
890,43623094,10.58350639,50.95589901
891,43623166,10.59177731,51.60304961
892,43623180,10.59341942,51.72887483
893,43623216,10.59769407,52.05241302
894,43642728,10.57214933,47.66412006
895,43642800,10.57946278,48.31198581
896,43642944,10.59482816,49.60718643
897,43643106,10.61339377,51.06361642
898,43643304,10.63814977,52.84306936
899,43643430,10.65523015,53.97527473
900,43662724,10.59834192,47.62797941
901,43662756,10.60170692,47.91594783
902,43662760,10.60213095,47.95194111
903,43662810,10.60749627,48.40180733
904,43663138,10.64594112,51.35108652
905,43663170,10.65002268,51.63869401
906,43663228,10.65758535,52.15994543
907,43663254,10.6610464,52.39359669
908,43663264,10.66238953,52.4834607
909,43663282,10.6648241,52.64521359
910,43663296,10.66673287,52.77101949
911,43663318,10.66975962,52.96871151
912,43663404,10.68192088,53.74148347
913,43682776,10.63067067,48.09575789
914,43682794,10.63268796,48.25770908
915,43682854,10.6395324,48.79746434
916,43682872,10.64162252,48.95936757
917,43682884,10.64302556,49.06729737
918,43683088,10.66811818,50.9015046
919,43683100,10.66967105,51.00936941
920,43683136,10.67438391,51.33294811
921,43683334,10.70184626,53.11231554
922,43683358,10.70536358,53.32797305
923,43702734,10.65266493,47.71766922
924,43703004,10.68547059,50.14620287
925,43703080,10.69547307,50.82942582
926,43703130,10.70225466,51.27885067
927,43703224,10.71545855,52.12365984
928,43722964,10.70811647,49.78638757
929,43723014,10.71479589,50.23593622
930,43723032,10.71723928,50.39775897
931,43723086,10.72469614,50.88318472
932,43723176,10.73756264,51.69210568
933,43723216,10.74346468,52.05158612
934,43723306,10.75717946,52.86035125
935,43723446,10.77979273,54.11833057
936,43723450,10.78046306,54.15427232
937,43742722,10.70446275,47.60934644
938,43742746,10.7074271,47.82532527
939,43742782,10.71193385,48.14925208
940,43742902,10.72749905,49.22868054
941,43742920,10.72990861,49.39055539
942,43743118,10.75780136,51.1706342
943,43743244,10.77698408,52.30302245
944,43743280,10.78268733,52.62652599
945,43743460,10.81281495,54.24392864
946,43762730,10.73206648,47.68116705
947,43762910,10.75605889,49.30044462
948,43762988,10.76708794,50.00181649
949,43763252,10.8076081,52.37471746
950,43763306,10.81656159,52.85996209
951,43782884,10.77983114,49.06642839
952,43782956,10.79024052,49.71390408
953,43783100,10.81214447,51.00845888
954,43783136,10.8178598,51.33203021
955,43783262,10.83867281,52.46437608
956,43783280,10.84175334,52.62612461
957,43783298,10.84486173,52.78787033
958,43802766,10.79028519,48.00474266
959,43802784,10.79280603,48.16669663
960,43802888,10.80778092,49.10220926
961,43803090,10.83901336,50.91837108
962,43803148,10.84854926,51.43967706
963,43803230,10.86249884,52.17660599
964,43803270,10.86951099,52.53605354
965,43803288,10.87271234,52.69779989
966,43822800,10.82201339,48.31044871
967,43822998,10.8523645,50.09112854
968,43823034,10.85818995,50.41477242
969,43823106,10.87014434,51.06197526
970,43842900,10.86443581,49.20972135
971,43842966,10.87504555,49.80320762
972,43843170,10.91001048,51.63696502
973,43843242,10.92319837,52.28400078
974,43843264,10.9273225,52.48169394
975,43843272,10.92883342,52.55358117
976,43843278,10.92997058,52.6074962
977,43843282,10.93073058,52.64343938
978,43843296,10.93340262,52.76923944
979,43843308,10.93570792,52.87706684
980,43843350,10.94388731,53.25445521
981,43843416,10.95709939,53.84747852
982,43843470,10.9682488,54.3326751
983,43862872,10.88733194,48.95768734
984,43862926,10.89614807,49.4433179
985,43862934,10.89747299,49.51525586
986,43862980,10.90518786,49.92886503
987,43863190,10.94262819,51.81647532
988,43863456,10.99596982,54.20663961
989,43882738,10.89302666,47.75197272
990,43882828,10.90739236,48.56170253
991,43882878,10.91563055,49.01143038
992,43882972,10.93164182,49.8567123
993,43883134,10.96095363,51.31296072
994,43883148,10.96359525,51.43878501
995,43883278,10.98900977,52.60702208
996,43883310,10.99552128,52.89456026
997,43883332,11.00005916,53.09223842
998,43902982,10.96124621,49.94638949
999,43903000,10.96450215,50.10821883
1000,43903090,10.98120455,50.91725294
1001,43903360,11.03593159,53.3435719
1002,43922812,10.95880795,48.41731758
1003,43922872,10.96923139,48.95700726
1004,43923118,11.01514137,51.16867223
1005,43923244,11.04083636,52.30100338
1006,43923394,11.07360079,53.64880066
1007,43942754,10.97572774,47.89526345
1008,43942820,10.98722585,48.48904579
1009,43942996,11.01964097,50.07177141
1010,43943180,11.05652942,51.72562296
1011,43943276,11.07712662,52.58828513
1012,43943284,11.07888778,52.66016917
1013,43943410,11.10758593,53.79228811
1014,43943420,11.10994366,53.88213625
1015,43943432,11.11278907,53.98995389
1016,43963394,11.13407631,53.6482533
1017,43982748,11.02810154,47.84078776
1018,43982780,11.03392088,48.12870612
1019,43982852,11.04732626,48.77638698
1020,43982888,11.05419585,49.10016216
1021,43983014,11.07916193,50.23307721
1022,43983158,11.10957751,51.52738036
1023,43983162,11.1104529,51.56332778
1024,43983212,11.12154095,52.01265067
1025,43983288,11.13892778,52.69556264
1026,43983320,11.14644832,52.98308839
1027,43983378,11.16039345,53.50421252
1028,43983400,11.16579187,53.70187664
1029,44003178,11.1429016,51.70683702
1030,44003286,11.16802751,52.67730701
1031,44022858,11.10292186,48.82982723
1032,44023246,11.18789049,52.31759962
1033,44023336,11.20999772,53.12626441
1034,44023416,11.23051234,53.84503615
1035,44042740,11.10664899,47.76802341
1036,44042800,11.1184422,48.30784757
1037,44042830,11.12445974,48.57771045
1038,44042890,11.13674466,49.11734538
1039,44042938,11.14681979,49.54897277
1040,44042974,11.15452498,49.87265038
1041,44043010,11.1623612,50.1962941
1042,44043154,11.19508266,51.49058201
1043,44043276,11.22465385,52.58686347
1044,44062716,11.12857094,47.55178368
1045,44062810,11.14743365,48.39752894
1046,44062864,11.15863791,48.88323837
1047,44062954,11.17794045,49.69254892
1048,44062986,11.18500046,49.98024837
1049,44063202,11.235573,51.92162785
1050,44063224,11.24102739,52.11931625
1051,44063400,11.28689029,53.70066023
1052,44083162,11.25464293,51.56187192
1053,44083302,11.29051382,52.81985243
1054,44083356,11.30503412,53.30502363
1055,44083410,11.31995901,53.79018055
1056,44102722,11.18290829,47.60521519
1057,44102884,11.21757233,49.06252485
1058,44103118,11.2724583,51.16614078
1059,44103214,11.29681394,52.02883345
1060,44103280,11.31423815,52.62186289
1061,44122736,11.21244813,47.73090217
1062,44122844,11.23593379,48.70248251
1063,44122952,11.26060629,49.67367171
1064,44123126,11.30307849,51.23772058
1065,44123180,11.31699651,51.72299169
1066,44123312,11.35261666,52.90904608
1067,44143010,11.30237943,50.19478353
1068,44143064,11.31583219,50.68017327
1069,44143154,11.33904042,51.48902248
1070,44143298,11.37836254,52.78292374
1071,44162798,11.27966184,48.28810257
1072,44162802,11.28057387,48.32408497
1073,44162896,11.3024919,49.16951346
1074,44162928,11.31017185,49.4572547
1075,44163086,11.34982453,50.87757821
1076,44163162,11.36998851,51.56057944
1077,44163194,11.37870385,51.84813006
1078,44163212,11.38366664,52.00987082
1079,44163234,11.38979235,52.20754824
1080,44163248,11.39372539,52.33333994
1081,44163288,11.40511479,52.69273333
1082,44163306,11.41031484,52.85445552
1083,44163360,11.42620134,53.33960812
1084,44163400,11.43825375,53.69897082
1085,44183124,11.38843535,51.21875386
1086,44183232,11.41847294,52.18923145
1087,44202738,11.31947972,47.74766609
1088,44202778,11.32880577,48.1075476
1089,44202858,11.34797112,48.82713496
1090,44202864,11.34943686,48.88109518
1091,44203002,11.38429577,50.12188113
1092,44203092,11.40827771,50.93082516
1093,44203134,11.41982761,51.30827488
1094,44203146,11.42317087,51.4161118
1095,44203182,11.43331854,51.73960839
1096,44203224,11.44538578,52.11699696
1097,44203246,11.45180718,52.31466762
1098,44203300,11.46787002,52.7998373
1099,44222808,11.36289406,48.37709039
1100,44222902,11.3862593,49.22248105
1101,44223082,11.43395058,50.84060241
1102,44223106,11.44062235,51.05629479
1103,44223124,11.44567698,51.21805681
1104,44223172,11.45937344,51.6493944
1105,44223208,11.46985835,51.97287391
1106,44223258,11.4847327,52.42212266
1107,44223286,11.49322517,52.67368988
1108,44223412,11.53296165,53.80567172
1109,44242806,11.38938048,48.35876471
1110,44242972,11.43213071,49.85150259
1111,44243098,11.46686592,50.98404159
1112,44243166,11.4865008,51.59511678
1113,44243206,11.49835796,51.95453749
1114,44243274,11.51905956,52.56550469
1115,44243278,11.52029923,52.60144236
1116,44262906,11.44220532,49.25775721
1117,44262982,11.46266637,49.94104573
1118,44263090,11.49302966,50.91178142
1119,44263122,11.50233089,51.19935868
1120,44263126,11.50350367,51.23530449
1121,44263162,11.51416157,51.55880411
1122,44263288,11.55298175,52.69090571
1123,44282812,11.44487198,48.41204342
1124,44282830,11.44953836,48.57394338
1125,44282836,11.45110232,48.62790753
1126,44282848,11.45424312,48.73583214
1127,44282854,11.45581997,48.78979263
1128,44282926,11.47508511,49.43722858
1129,44282984,11.49107856,49.95866302
1130,44283190,11.55157474,51.81002163
1131,44283232,11.56466755,52.18739142
1132,44283316,11.59168639,52.94207035
1133,44303198,11.58308706,51.88151684
1134,44303234,11.59454714,52.20497101
1135,44303366,11.63837193,53.3908544
1136,44322758,11.48458523,47.92556331
1137,44322920,11.52852354,49.3825476
1138,44342752,11.50973359,47.87121869
1139,44342838,11.53300371,48.64480308
1140,44342874,11.5430179,48.96855189
1141,44342892,11.54808732,49.13041047
1142,44343058,11.5968954,50.62267109
1143,44343140,11.62245959,51.35957218
1144,44343342,11.68998888,53.17442742
1145,44343418,11.71722404,53.85715331
1146,44343432,11.72235806,53.98291659
1147,44362908,11.58010152,49.27389337
1148,44362980,11.60132971,49.92119064
1149,44363142,11.65181426,51.37714085
1150,44382792,11.57425124,48.23030508
1151,44382828,11.58440463,48.55410543
1152,44383080,11.6604047,50.81958778
1153,44383092,11.66425363,50.92742778
1154,44383098,11.66618642,50.98134668
1155,44383116,11.67201836,51.14309914
1156,44383152,11.68383547,51.46658602
1157,44383200,11.69991707,51.89786822
1158,44383218,11.70604589,52.05959026
1159,44383228,11.70947435,52.14943396
1160,44402818,11.60859537,48.4637766
1161,44402962,11.65145058,49.75858497
1162,44402992,11.66074459,50.02825953
1163,44403046,11.67780823,50.5136162
1164,44403106,11.69728887,51.05282373
1165,44403172,11.71937784,51.64587142
1166,44403196,11.72758777,51.86150718
1167,44403424,11.81068148,53.90973794
1168,44422810,11.63328519,48.39142791
1169,44422846,11.64387149,48.71519949
1170,44423134,11.73524583,51.30400581
1171,44423202,11.7587149,51.91498485
1172,44423382,11.82479558,53.53201066
1173,44423422,11.84031639,53.89131953
1174,44423440,11.8474059,54.05300723
1175,44442892,11.68504498,49.1284356
1176,44443122,11.75978873,51.19574858
1177,44443216,11.79278486,52.0403274
1178,44443230,11.79783053,52.16610441
1179,44443234,11.79927858,52.20204023
1180,44443270,11.81244108,52.52545404
1181,44443356,11.84486226,53.29800331
1182,44443392,11.85885914,53.62138132
1183,44463286,11.84792247,52.668736
1184,44482808,11.71363725,48.37221569
1185,44482834,11.72163602,48.60605049
1186,44482856,11.72847856,48.80389233
1187,44482888,11.73855513,49.0916335
1188,44483006,11.77702961,50.15241221
1189,44483096,11.80784457,50.96123993
1190,44483114,11.8141682,51.12298451
1191,44483176,11.83637585,51.68005903
1192,44483198,11.84441863,51.87771533
1193,44483222,11.85329223,52.09333234
1194,44483338,11.89770549,53.13538711
1195,44502938,11.78222208,49.54073207
1196,44503046,11.81874981,50.51147117
1197,44503226,11.88397859,52.12880663
1198,44503244,11.89082235,52.29051149
1199,44503370,11.94049283,53.42235353
1200,44503442,11.97033743,54.0690764
1201,44522744,11.74769166,47.79567858
1202,44522928,11.80650275,49.45039432
1203,44523126,11.87566471,51.22990219
1204,44523270,11.9302736,52.52360521
1205,44523310,11.94614652,52.88292058
1206,44523360,11.96644278,53.33204597
1207,44542782,11.78629063,48.13708053
1208,44542962,11.84566887,49.7555886
1209,44543196,11.93075033,51.85835156
1210,44543250,11.95179281,52.34346314
1211,44543376,12.00315579,53.47527011
1212,44562976,11.87831359,49.8809741
1213,44563080,11.91575208,50.81563501
1214,44563098,11.92242197,50.9773781
1215,44563210,11.96525422,51.9836441
1216,44563260,11.98514803,52.43280802
1217,44563354,12.02392016,53.27716438
1218,44563408,12.04704344,53.76219228
1219,44563434,12.05840774,53.99572028
1220,44582728,11.8226005,47.65043073
1221,44582862,11.86655495,48.85565116
1222,44582974,11.90541671,49.86253399
1223,44583118,11.95847962,51.15660688
1224,44583142,11.96768435,51.37224238
1225,44583160,11.97465853,51.53396218
1226,44583168,11.97777782,51.60583586
1227,44602792,11.87016062,48.22568923
1228,44602950,11.92459925,49.64633717
1229,44603022,11.9507598,50.29347128
1230,44603224,12.02914079,52.10842669
1231,44603238,12.03486428,52.23419005
1232,44603242,12.03650685,52.27012197
1233,44603256,12.04228161,52.39588214
1234,44603314,12.06663996,52.9168657
1235,44603400,12.10409619,53.68930868
1236,44603404,12.10587869,53.7252353
1237,44622820,11.90655639,48.47704969
1238,44622838,11.91272592,48.6389187
1239,44623086,12.00317395,50.86810522
1240,44623090,12.00472116,50.90404692
1241,44623248,12.0683001,52.32351259
1242,44623270,12.07755095,52.52113052
1243,44623324,12.10069371,53.00617126
1244,44643262,12.1035811,52.44875431
1245,44643268,12.10614742,52.50264897
1246,44643358,12.14558376,53.31102703
1247,44643430,12.1784576,53.95769089
1248,44662754,11.93779567,47.88249802
1249,44662802,11.95432807,48.31422963
1250,44662916,11.99506856,49.3392628
1251,44663072,12.05442986,50.74131149
1252,44663180,12.09818767,51.71163403
1253,44663198,12.10570645,51.87333433
1254,44663338,12.16653167,53.13086078
1255,44682830,11.99121879,48.56555108
1256,44682992,12.05134113,50.0218931
1257,44683172,12.12374698,51.63924611
1258,44683226,12.14672713,52.1243326
1259,44702744,11.98773629,47.7915883
1260,44702878,12.03588189,48.99665223
1261,44703158,12.14668728,51.5129505
1262,44703212,12.16982015,51.99804221
1263,44703256,12.1891289,52.39327052
1264,44703274,12.19715024,52.55494784
1265,44703374,12.24305835,53.45309859
1266,44703378,12.24494352,53.48902309
1267,44722764,12.02150166,47.97100227
1268,44722872,12.06094756,48.94220781
1269,44723466,12.31809811,54.27877429
1270,44742732,12.0367916,47.68266095
1271,44743044,12.15613549,50.48764641
1272,44743210,12.22714627,51.97899284
1273,44762764,12.07502674,47.97000493
1274,44762812,12.09277713,48.4016942
1275,44762836,12.10179798,48.61750686
1276,44762848,12.10634549,48.72540552
1277,44762890,12.12245977,49.10301225
1278,44763132,12.22172083,51.27776245
1279,44763142,12.22607372,51.36759885
1280,44763222,12.26167122,52.08622812
1281,44763232,12.26622001,52.17604985
1282,44763262,12.28000231,52.44550713
1283,44763286,12.29117723,52.66106515
1284,44763294,12.2949321,52.73291642
1285,44763430,12.36114786,53.9543111
1286,44782914,12.15930168,49.31823719
1287,44783296,12.32547864,52.75030802
1288,44783364,12.35846545,53.36100994
1289,44783454,12.40392242,54.16924888
1290,44802744,12.12107868,47.78908884
1291,44802780,12.13457534,48.11288436
1292,44802816,12.14829268,48.43663008
1293,44802874,12.17087018,48.95812213
1294,44802946,12.19974715,49.60533707
1295,44802964,12.20711832,49.76711626
1296,44803176,12.29883101,51.67191099
1297,44803212,12.31535796,51.99527762
1298,44803216,12.31721239,52.03120601
1299,44803324,12.36869995,53.00119596
1300,44822776,12.15988242,48.07638685
1301,44822794,12.16678647,48.23826658
1302,44822854,12.19021074,48.77777925
1303,44822926,12.21918174,49.42503195
1304,44822974,12.2390391,49.85644473
1305,44823082,12.28539063,50.82689813
1306,44823244,12.35958943,52.28211975
1307,44823280,12.37689549,52.60544744
1308,44823334,12.40344626,53.09041263
1309,44823394,12.43381088,53.62923509
1310,44823406,12.43999634,53.73699706
1311,44842784,12.18979894,48.14780479
1312,44842834,12.20942687,48.59742043
1313,44842892,12.23276236,49.11886364
1314,44842934,12.25005334,49.49639182
1315,44843216,12.37546934,52.0300489
1316,44843230,12.38215233,52.15579273
1317,44843348,12.44037114,53.21553969
1318,44843366,12.44956012,53.37718456
1319,44843392,12.46298288,53.61066793
1320,44843414,12.47448116,53.80822802
1321,44843438,12.48717434,54.02374595
1322,44843450,12.49358032,54.13150429
1323,44862848,12.24216608,48.72275278
1324,44882770,12.23795785,48.02081874
1325,44882802,12.25069402,48.30859322
1326,44882852,12.27096751,48.7581648
1327,44882928,12.30268539,49.44134979
1328,44882950,12.31207669,49.63907989
1329,44882978,12.32416934,49.89071594
1330,44883126,12.39081357,51.2204585
1331,44883184,12.41825012,51.74144616
1332,44883234,12.44253493,52.19052828
1333,44883396,12.52551075,53.64535093
1334,44903340,12.52592787,53.14185464
1335,44903466,12.59421566,54.27328248
1336,44922768,12.29072268,48.00172908
1337,44922804,12.30539335,48.32546725
1338,44923048,12.41147915,50.51854369
1339,44923066,12.41979553,50.68026149
1340,44923084,12.42818361,50.8419718
1341,44923152,12.46053483,51.45281529
1342,44923174,12.47123154,51.65042202
1343,44923206,12.48699703,51.93783524
1344,44923218,12.49297323,52.045611
1345,44923236,12.50200408,52.20727065
1346,44923254,12.51111572,52.3689258
1347,44923272,12.5203092,52.53057675
1348,44923290,12.5295856,52.69222384
1349,44923300,12.53477538,52.78202622
1350,44923314,12.54208499,52.9077478
1351,44923426,12.60246911,53.91346461
1352,44942794,12.32819418,48.23498097
1353,44942872,12.36104549,48.93626925
1354,44942974,12.40581971,49.85303262
1355,44943186,12.50606587,51.75759014
1356,44943268,12.54769018,52.49402915
1357,44962756,12.33932477,47.89267938
1358,44962878,12.39092927,48.98962512
1359,44962896,12.39878901,49.15142499
1360,44962918,12.40848432,49.34916611
1361,44963130,12.50721986,51.25398038
1362,44963202,12.54309872,51.90067021
1363,44963220,12.55226762,52.06232901
1364,44963472,12.68972243,54.32518795
1365,44983054,12.49889478,50.57064182
1366,44983158,12.54981374,51.50485785
1367,44983194,12.56804531,51.82819101
1368,44983234,12.58868369,52.18742525
1369,45002758,12.39360434,47.90951441
1370,45002890,12.45089536,49.09630881
1371,45003092,12.54562755,50.91139491
1372,45003106,12.55253496,51.03715458
1373,45022808,12.44186745,48.35854139
1374,45022834,12.45325994,48.5923026
1375,45022856,12.46300556,48.79008148
1376,45022946,12.50391507,49.59900735
1377,45023176,12.61667231,51.66525261
1378,45023284,12.67411138,52.63512968
1379,45023302,12.68398773,52.79676077
1380,45042812,12.47059476,48.39390733
1381,45043070,12.59146861,50.71250517
1382,45043172,12.64347049,51.62868034
1383,45062748,12.46944163,47.81780529
1384,45062784,12.4851682,48.14154176
1385,45062798,12.49135324,48.26742552
1386,45062842,12.51104915,48.66301222
1387,45062870,12.52378992,48.91471288
1388,45062924,12.54882875,49.40006086
1389,45063104,12.63700524,51.01727644
1390,45063162,12.66706797,51.53821534
1391,45063274,12.727588,52.54400022
1392,45063310,12.74776601,52.86725157
1393,45063428,12.81654292,53.92671596
1394,45102750,12.52368442,47.83457673
1395,45102786,12.53976455,48.1583014
1396,45102904,12.59434963,49.21905886
1397,45103156,12.72146842,51.48300266
1398,45103272,12.78537554,52.52468011
1399,45103282,12.79105843,52.61447072
1400,45103308,12.80596772,52.84792076
1401,45103336,12.82224333,53.0993204
1402,45122758,12.55395982,47.90590165
1403,45123226,12.788771,52.11094197
1404,45123286,12.82287123,52.64969282
1405,45123304,12.83330183,52.81130913
1406,45123358,12.86516699,53.29613785
1407,45142738,12.57164329,47.72541862
1408,45142806,12.60271497,48.33687097
1409,45142900,12.64727522,49.18182858
1410,45143116,12.75735758,51.12240713
1411,45143454,12.95461581,54.1572724
1412,45162820,12.63624948,48.46209643
1413,45162852,12.65145585,48.74975626
1414,45163216,12.84141809,52.01975836
1415,45163414,12.95980205,53.79744508
1416,45182740,12.62582143,47.74214052
1417,45182836,12.67092007,48.60528283
1418,45182848,12.67669646,48.71315102
1419,45183100,12.80573058,50.97733624
1420,45183250,12.89023487,52.32434083
1421,45183394,12.97749472,53.6171629
1422,45202754,12.65898091,47.86739434
1423,45202780,12.67120143,48.10117976
1424,45202816,12.68836024,48.42483873
1425,45202838,12.69898477,48.62260618
1426,45202880,12.71956629,49.00011378
1427,45203096,12.83199693,50.94071776
1428,45203194,12.88694673,51.82079833
1429,45203240,12.91366032,52.23383717
1430,45203356,12.98380413,53.2752861
1431,45203446,13.04114164,54.08322266
1432,45222812,12.71341771,48.38822096
1433,45222830,12.7221737,48.55003225
1434,45222866,12.73990234,48.87361928
1435,45222912,12.76298531,49.28702602
1436,45223118,12.87266391,51.13760115
1437,45242910,12.78943024,49.26837488
1438,45243104,12.89334456,51.0111604
1439,45243216,12.9578731,52.0168987
1440,45243238,12.97096909,52.21442814
1441,45243248,12.97696906,52.30421181
1442,45243288,13.00126935,52.66333246
1443,45243302,13.00988976,52.78901982
1444,45243306,13.01236388,52.82493007
1445,45243418,13.08371395,53.83035504
1446,45262854,12.7883216,48.76441449
1447,45263232,12.99658826,52.15982167
1448,45263286,13.02956821,52.64463209
1449,45282846,12.81144063,48.69182649
1450,45282904,12.8412195,49.21308154
1451,45283188,12.99930839,51.76402268
1452,45283260,13.04294758,52.41046238
1453,45283278,13.05410266,52.57206013
1454,45283282,13.05659519,52.60797015
1455,45283408,13.13773966,53.73904779
1456,45303412,13.17070774,53.77417029
1457,45322810,12.84728053,48.36685343
1458,45322860,12.87297229,48.81626832
1459,45322878,12.88236574,48.97803554
1460,45323098,13.00376162,50.95437812
1461,45323112,13.01192292,51.08010192
1462,45323152,13.03554683,51.4392894
1463,45323188,13.05720406,51.76253069
1464,45323202,13.06572971,51.88822918
1465,45323310,13.13351987,52.85779999
1466,45343216,13.10342216,52.01316273
1467,45362764,12.87764342,47.95191934
1468,45363322,13.20075928,52.96395201
1469,45383230,13.17052397,52.13730255
1470,45383240,13.17691064,52.22707518
1471,45383270,13.19626165,52.49638394
1472,45383306,13.21986804,52.81953793
1473,45383374,13.26564223,53.42989908
1474,45403142,13.1443363,51.34645796
1475,45422726,12.93824069,47.60812559
1476,45422824,12.98956672,48.48913674
1477,45422842,12.9992434,48.65091405
1478,45423112,13.15450954,51.0763127
1479,45423166,13.18802078,51.56116183
1480,45423284,13.2644039,52.62045871
1481,45423288,13.26707223,52.65636331
1482,45423302,13.27645359,52.78202775
1483,45423338,13.30088236,53.10515397
1484,45442728,12.9658404,47.62539136
1485,45442854,13.03291264,48.75802216
1486,45443304,13.30742454,52.79916576
1487,45462850,13.05787766,48.72133228
1488,45463110,13.21029158,51.05679009
1489,45463192,13.26240091,51.79299355
1490,45463200,13.26759705,51.86481115
1491,45463368,13.38162037,53.37275516
1492,45482830,13.07395269,48.54084474
1493,45483096,13.23002445,50.93029224
1494,45483118,13.24383093,51.12782717
1495,45483226,13.31378576,52.09739692
1496,45483438,13.46252753,54.00011824
1497,45503080,13.24841134,50.78582911
1498,45522816,13.12023199,48.41351105
1499,45523068,13.2692046,50.67727638
1500,45523162,13.32946905,51.52124009
1501,45523252,13.38980862,52.32912144
1502,45523324,13.44005528,52.97533354
1503,45543160,13.35693617,51.50246276
1504,45543208,13.38902814,51.93334369
1505,45543316,13.46407546,52.90268275
1506,45562852,13.19478697,48.73549081
1507,45563108,13.35149162,51.03480135
1508,45563180,13.39910694,51.68116837
1509,45563342,13.51260743,53.13515261
1510,45563356,13.52285508,53.26078868
1511,45563438,13.58437022,53.99662065
1512,45583100,13.37474486,50.96215001
1513,45583106,13.37866777,51.01601831
1514,45583154,13.41046279,51.44693509
1515,45583172,13.42257782,51.60851608
1516,45583190,13.43479959,51.77009055
1517,45583208,13.44712947,51.93165881
1518,45583298,13.51044988,52.73941767
1519,45583334,13.53658525,53.06248839
1520,45602806,13.22241701,48.32054549
1521,45602816,13.2281712,48.41041613
1522,45603068,13.38227937,50.67401086
